AccYrMo,ValYrMo,Line,Type,Limit,Deductible,TotalPayment,reportedCount,closedPaidCount,closedUnPaidCount,openCount,Paid,Outstanding,Incurred
2013-05,2014-01,Auto,PD,20000.0,1000,25624.382869999998,5,5,0,0,25624.382869999998,0,25624.382869999998
2013-05,2014-02,Auto,PD,8000.0,1000,18880.236734,4,4,0,0,18880.236734,0,18880.236734
2013-05,2014-02,Auto,PD,15000.0,1000,42323.07878099999,6,6,0,0,42323.07878099999,0,42323.07878099999
2013-05,2014-02,Auto,PD,20000.0,1000,36595.762005000004,5,4,1,0,36595.762005000004,0,36595.762005000004
2013-05,2014-03,Auto,PD,8000.0,1000,15204.456211,3,3,0,0,15204.456211,0,15204.456211
2013-05,2014-03,Auto,PD,15000.0,1000,27189.235574,5,5,0,0,27189.235574,0,27189.235574
2013-05,2014-03,Auto,PD,20000.0,1000,25422.781972999997,4,4,0,0,25422.781972999997,0,25422.781972999997
2013-05,2014-04,Auto,PD,8000.0,1000,5151.315853,2,2,0,0,5151.315853,0,5151.315853
2013-05,2014-04,Auto,PD,15000.0,1000,13841.309143999999,2,2,0,0,13841.309143999999,0,13841.309143999999
2013-05,2014-04,Auto,PD,20000.0,1000,65861.2268911,10,10,0,0,65861.2268911,0,65861.2268911
2013-05,2014-05,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-05,2014-05,Auto,PD,15000.0,1000,24574.820607,3,3,0,0,24574.820607,0,24574.820607
2013-05,2014-05,Auto,PD,20000.0,1000,48733.376384999996,7,6,1,0,48733.376384999996,0,48733.376384999996
2013-05,2014-06,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-05,2014-06,Auto,PD,15000.0,1000,10457.6359423,3,3,0,0,10457.6359423,0,10457.6359423
2013-05,2014-06,Auto,PD,20000.0,1000,34934.950059,3,3,0,0,34934.950059,0,34934.950059
2013-05,2014-07,Auto,PD,8000.0,1000,14000.0,2,2,0,0,14000.0,0,14000.0
2013-05,2014-07,Auto,PD,15000.0,1000,23316.412917999998,3,3,0,0,23316.412917999998,0,23316.412917999998
2013-05,2014-07,Auto,PD,20000.0,1000,24182.124115,3,3,0,0,24182.124115,0,24182.124115
2013-05,2014-08,Auto,PD,8000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-05,2014-08,Auto,PD,15000.0,1000,23245.205063,3,3,0,0,23245.205063,0,23245.205063
2013-05,2014-08,Auto,PD,20000.0,1000,45162.307476999995,5,4,1,0,45162.307476999995,0,45162.307476999995
2013-05,2014-09,Auto,PD,8000.0,1000,10616.19769,2,2,0,0,10616.19769,0,10616.19769
2013-05,2014-09,Auto,PD,15000.0,1000,13007.24065,2,1,1,0,13007.24065,0,13007.24065
2013-05,2014-09,Auto,PD,20000.0,1000,4517.5060834000005,2,2,0,0,4517.5060834000005,0,4517.5060834000005
2013-05,2014-10,Auto,PD,8000.0,1000,14000.0,2,2,0,0,14000.0,0,14000.0
2013-05,2014-10,Auto,PD,15000.0,1000,18634.086832,2,2,0,0,18634.086832,0,18634.086832
2013-05,2014-10,Auto,PD,20000.0,1000,31969.119332199996,7,7,0,0,31969.119332199996,0,31969.119332199996
2013-05,2014-11,Auto,PD,8000.0,1000,1488.635948,1,1,0,0,1488.635948,0,1488.635948
2013-05,2014-11,Auto,PD,15000.0,1000,13065.735679,2,2,0,0,13065.735679,0,13065.735679
2013-05,2014-11,Auto,PD,20000.0,1000,13352.488608000001,2,2,0,0,13352.488608000001,0,13352.488608000001
2013-05,2014-12,Auto,PD,8000.0,1000,14000.0,2,2,0,0,14000.0,0,14000.0
2013-05,2014-12,Auto,PD,15000.0,1000,7216.0388459999995,1,1,0,0,7216.0388459999995,0,7216.0388459999995
2013-05,2014-12,Auto,PD,20000.0,1000,59066.427728999995,8,8,0,0,59066.427728999995,0,59066.427728999995
2013-05,2015-01,Auto,PD,8000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-05,2015-01,Auto,PD,15000.0,1000,4917.81432,1,1,0,0,4917.81432,0,4917.81432
2013-05,2015-01,Home,Dwelling,300000.0,20000,170028.6158,1,1,0,0,170028.6158,0,170028.6158
2013-05,2015-02,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-05,2015-02,Auto,PD,20000.0,1000,27852.595758,2,2,0,0,27852.595758,0,27852.595758
2013-05,2015-03,Auto,PD,8000.0,1000,3752.3381560000003,1,1,0,0,3752.3381560000003,0,3752.3381560000003
2013-05,2015-03,Auto,PD,15000.0,1000,7749.877038,1,1,0,0,7749.877038,0,7749.877038
2013-05,2015-03,Auto,PD,20000.0,1000,16308.096357,3,3,0,0,16308.096357,0,16308.096357
2013-05,2015-04,Auto,PD,20000.0,1000,7724.531454999999,1,1,0,0,7724.531454999999,0,7724.531454999999
2013-05,2015-04,Home,Dwelling,200000.0,20000,214801.36873,2,2,0,0,214801.36873,0,214801.36873
2013-05,2015-04,Home,Dwelling,300000.0,20000,132163.2003,1,1,0,0,132163.2003,0,132163.2003
2013-05,2015-05,Home,Dwelling,200000.0,20000,118170.0211,1,1,0,0,118170.0211,0,118170.0211
2013-05,2015-05,Home,Dwelling,300000.0,20000,611214.00461,5,3,2,0,611214.00461,0,611214.00461
2013-05,2015-06,Auto,PD,8000.0,1000,2595.6498309999997,1,1,0,0,2595.6498309999997,0,2595.6498309999997
2013-05,2015-06,Auto,PD,15000.0,1000,4549.684588,1,1,0,0,4549.684588,0,4549.684588
2013-05,2015-06,Auto,PD,20000.0,1000,13940.539169999998,1,1,0,0,13940.539169999998,0,13940.539169999998
2013-05,2015-06,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2013-05,2015-06,Home,Dwelling,300000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2013-05,2015-07,Auto,PD,15000.0,1000,8786.899581,1,1,0,0,8786.899581,0,8786.899581
2013-05,2015-07,Auto,PD,20000.0,1000,2004.745275,1,1,0,0,2004.745275,0,2004.745275
2013-05,2015-07,Home,Dwelling,200000.0,20000,180000.0,1,1,0,0,180000.0,0,180000.0
2013-05,2015-07,Home,Dwelling,300000.0,20000,142207.75871,3,2,1,0,142207.75871,0,142207.75871
2013-05,2015-08,Auto,PD,8000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-05,2015-08,Auto,PD,20000.0,1000,5311.559354,1,1,0,0,5311.559354,0,5311.559354
2013-05,2015-08,Home,Dwelling,200000.0,20000,272695.91677,2,2,0,0,272695.91677,0,272695.91677
2013-05,2015-08,Home,Dwelling,300000.0,20000,661623.3406,5,3,2,0,661623.3406,0,661623.3406
2013-05,2015-09,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-05,2015-09,Home,Dwelling,200000.0,20000,311776.68036,4,3,1,0,311776.68036,0,311776.68036
2013-05,2015-09,Home,Dwelling,300000.0,20000,352980.90074,3,3,0,0,352980.90074,0,352980.90074
2013-05,2015-10,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-05,2015-10,Home,Dwelling,200000.0,20000,180000.0,3,1,2,0,180000.0,0,180000.0
2013-05,2015-10,Home,Dwelling,300000.0,20000,1775507.19674,10,9,1,0,1775507.19674,0,1775507.19674
2013-05,2015-11,Auto,PD,20000.0,1000,1896.602447,1,1,0,0,1896.602447,0,1896.602447
2013-05,2015-11,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2013-05,2015-11,Home,Dwelling,300000.0,20000,1102547.92846,9,7,2,0,1102547.92846,0,1102547.92846
2013-05,2015-12,Auto,PD,20000.0,1000,27215.963989999997,2,2,0,0,27215.963989999997,0,27215.963989999997
2013-05,2015-12,Home,Dwelling,200000.0,20000,756217.7510299999,8,5,3,0,756217.7510299999,0,756217.7510299999
2013-05,2015-12,Home,Dwelling,300000.0,20000,1852151.5945000001,8,8,0,0,1852151.5945000001,0,1852151.5945000001
2013-05,2016-01,Home,Dwelling,200000.0,20000,0.0,3,0,3,0,0.0,0,0.0
2013-05,2016-01,Home,Dwelling,300000.0,20000,600510.6291,12,3,9,0,600510.6291,0,600510.6291
2013-05,2016-02,Home,Dwelling,200000.0,20000,832014.4373999999,6,5,1,0,832014.4373999999,0,832014.4373999999
2013-05,2016-02,Home,Dwelling,300000.0,20000,868134.1773,5,4,1,0,868134.1773,0,868134.1773
2013-05,2016-03,Auto,PD,15000.0,1000,4140.860554,1,1,0,0,4140.860554,0,4140.860554
2013-05,2016-03,Home,Dwelling,200000.0,20000,540000.0,3,3,0,0,540000.0,0,540000.0
2013-05,2016-03,Home,Dwelling,300000.0,20000,1090327.2877,7,5,2,0,1090327.2877,0,1090327.2877
2013-05,2016-04,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-05,2016-04,Auto,PD,15000.0,1000,4317.1165,1,1,0,0,4317.1165,0,4317.1165
2013-05,2016-04,Auto,PD,20000.0,1000,8014.177551999999,1,1,0,0,8014.177551999999,0,8014.177551999999
2013-05,2016-04,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2013-05,2016-04,Home,Dwelling,300000.0,20000,417926.08530000004,3,2,1,0,417926.08530000004,0,417926.08530000004
2013-05,2016-05,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-05,2016-05,Home,Dwelling,300000.0,20000,280000.0,2,1,1,0,280000.0,0,280000.0
2013-05,2016-08,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-05,2016-08,Auto,PD,20000.0,1000,4562.947945,1,1,0,0,4562.947945,0,4562.947945
2013-05,2016-09,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-05,2016-09,Auto,PD,15000.0,1000,1167.582814,2,1,1,0,1167.582814,0,1167.582814
2013-05,2016-09,Auto,PD,20000.0,1000,14436.095630000002,1,1,0,0,14436.095630000002,0,14436.095630000002
2013-05,2016-10,Auto,PD,20000.0,1000,12812.46216,1,1,0,0,12812.46216,0,12812.46216
2013-05,2016-12,Auto,PD,20000.0,1000,6376.929528000001,1,1,0,0,6376.929528000001,0,6376.929528000001
2013-05,2017-02,Auto,PD,15000.0,1000,3631.072904,1,1,0,0,3631.072904,0,3631.072904
2013-05,2017-02,Auto,PD,20000.0,1000,4728.5539149999995,1,1,0,0,4728.5539149999995,0,4728.5539149999995
2013-05,2017-03,Auto,PD,8000.0,1000,6302.580101,1,1,0,0,6302.580101,0,6302.580101
2013-05,2017-10,Auto,PD,8000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2013-06,Auto,PD,8000.0,1000,1915.667911,1,1,0,0,1915.667911,0,1915.667911
2013-06,2013-06,Auto,PD,15000.0,1000,4935.378249,2,1,1,0,4935.378249,0,4935.378249
2013-06,2013-07,Auto,PD,8000.0,1000,4838.751404,2,1,1,0,4838.751404,0,4838.751404
2013-06,2013-07,Auto,PD,15000.0,1000,28097.865144,4,4,0,0,28097.865144,0,28097.865144
2013-06,2013-07,Auto,PD,20000.0,1000,8962.187895000001,1,1,0,0,8962.187895000001,0,8962.187895000001
2013-06,2013-08,Auto,PD,8000.0,1000,13974.228385999999,5,2,3,0,13974.228385999999,0,13974.228385999999
2013-06,2013-08,Auto,PD,15000.0,1000,17675.474482,3,2,1,0,17675.474482,0,17675.474482
2013-06,2013-08,Auto,PD,20000.0,1000,35568.391711000004,6,6,0,0,35568.391711000004,0,35568.391711000004
2013-06,2013-09,Auto,PD,8000.0,1000,21000.0,5,3,2,0,21000.0,0,21000.0
2013-06,2013-09,Auto,PD,15000.0,1000,43078.086403,5,5,0,0,43078.086403,0,43078.086403
2013-06,2013-09,Auto,PD,20000.0,1000,33836.49641,6,6,0,0,33836.49641,0,33836.49641
2013-06,2013-10,Auto,PD,15000.0,1000,22337.973508,4,3,1,0,22337.973508,0,22337.973508
2013-06,2013-10,Auto,PD,20000.0,1000,26155.349767,3,3,0,0,26155.349767,0,26155.349767
2013-06,2013-11,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-06,2013-11,Auto,PD,15000.0,1000,7687.19537,2,1,1,0,7687.19537,0,7687.19537
2013-06,2013-11,Auto,PD,20000.0,1000,16944.851349,4,4,0,0,16944.851349,0,16944.851349
2013-06,2013-12,Auto,PD,8000.0,1000,20961.746653000002,4,3,1,0,20961.746653000002,0,20961.746653000002
2013-06,2013-12,Auto,PD,15000.0,1000,45000.755982,4,4,0,0,45000.755982,0,45000.755982
2013-06,2013-12,Auto,PD,20000.0,1000,54483.500613000004,6,6,0,0,54483.500613000004,0,54483.500613000004
2013-06,2014-01,Auto,PD,15000.0,1000,21157.066092,4,4,0,0,21157.066092,0,21157.066092
2013-06,2014-01,Auto,PD,20000.0,1000,12432.276306,3,2,1,0,12432.276306,0,12432.276306
2013-06,2014-02,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-06,2014-02,Auto,PD,15000.0,1000,11130.10619,2,1,1,0,11130.10619,0,11130.10619
2013-06,2014-02,Auto,PD,20000.0,1000,45010.098606,6,6,0,0,45010.098606,0,45010.098606
2013-06,2014-03,Auto,PD,8000.0,1000,11274.151793,2,2,0,0,11274.151793,0,11274.151793
2013-06,2014-03,Auto,PD,15000.0,1000,18850.29738,3,2,1,0,18850.29738,0,18850.29738
2013-06,2014-03,Auto,PD,20000.0,1000,41440.39711700001,9,7,2,0,41440.39711700001,0,41440.39711700001
2013-06,2014-04,Auto,PD,8000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2014-04,Auto,PD,15000.0,1000,22537.76399,2,2,0,0,22537.76399,0,22537.76399
2013-06,2014-04,Auto,PD,20000.0,1000,52873.871279,7,7,0,0,52873.871279,0,52873.871279
2013-06,2014-05,Auto,PD,8000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2014-05,Auto,PD,15000.0,1000,48512.103063,6,6,0,0,48512.103063,0,48512.103063
2013-06,2014-05,Auto,PD,20000.0,1000,32330.906031000002,7,6,1,0,32330.906031000002,0,32330.906031000002
2013-06,2014-06,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-06,2014-06,Auto,PD,15000.0,1000,18859.182124,2,2,0,0,18859.182124,0,18859.182124
2013-06,2014-06,Auto,PD,20000.0,1000,28939.38581,2,2,0,0,28939.38581,0,28939.38581
2013-06,2014-07,Auto,PD,8000.0,1000,2504.291984,1,1,0,0,2504.291984,0,2504.291984
2013-06,2014-07,Auto,PD,15000.0,1000,28601.489352999997,5,5,0,0,28601.489352999997,0,28601.489352999997
2013-06,2014-07,Auto,PD,20000.0,1000,48610.296671,6,6,0,0,48610.296671,0,48610.296671
2013-06,2014-08,Auto,PD,8000.0,1000,4455.117641,1,1,0,0,4455.117641,0,4455.117641
2013-06,2014-08,Auto,PD,15000.0,1000,15361.317361,3,2,1,0,15361.317361,0,15361.317361
2013-06,2014-08,Auto,PD,20000.0,1000,9616.331273,2,2,0,0,9616.331273,0,9616.331273
2013-06,2014-09,Auto,PD,15000.0,1000,16263.799101999997,3,3,0,0,16263.799101999997,0,16263.799101999997
2013-06,2014-09,Auto,PD,20000.0,1000,29737.679346999998,3,3,0,0,29737.679346999998,0,29737.679346999998
2013-06,2014-10,Auto,PD,8000.0,1000,3591.3781,1,1,0,0,3591.3781,0,3591.3781
2013-06,2014-10,Auto,PD,20000.0,1000,66609.25105400001,9,8,1,0,66609.25105400001,0,66609.25105400001
2013-06,2014-11,Auto,PD,8000.0,1000,5502.072337,1,1,0,0,5502.072337,0,5502.072337
2013-06,2014-11,Auto,PD,15000.0,1000,20556.898841,2,2,0,0,20556.898841,0,20556.898841
2013-06,2014-11,Auto,PD,20000.0,1000,17183.629698,2,2,0,0,17183.629698,0,17183.629698
2013-06,2014-12,Auto,PD,8000.0,1000,11558.302043,2,2,0,0,11558.302043,0,11558.302043
2013-06,2014-12,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2013-06,2014-12,Auto,PD,20000.0,1000,11761.919017,3,2,1,0,11761.919017,0,11761.919017
2013-06,2014-12,Home,Dwelling,300000.0,20000,64918.10299,1,1,0,0,64918.10299,0,64918.10299
2013-06,2015-01,Auto,PD,8000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2015-01,Auto,PD,15000.0,1000,17564.965825,3,3,0,0,17564.965825,0,17564.965825
2013-06,2015-01,Auto,PD,20000.0,1000,35745.907136,3,3,0,0,35745.907136,0,35745.907136
2013-06,2015-02,Auto,PD,15000.0,1000,26131.145169,3,3,0,0,26131.145169,0,26131.145169
2013-06,2015-02,Auto,PD,20000.0,1000,28233.624053,2,2,0,0,28233.624053,0,28233.624053
2013-06,2015-03,Auto,PD,8000.0,1000,11512.293576,3,3,0,0,11512.293576,0,11512.293576
2013-06,2015-03,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2013-06,2015-03,Auto,PD,20000.0,1000,5786.952586,1,1,0,0,5786.952586,0,5786.952586
2013-06,2015-03,Home,Dwelling,300000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2015-04,Auto,PD,8000.0,1000,5748.650224,1,1,0,0,5748.650224,0,5748.650224
2013-06,2015-04,Auto,PD,15000.0,1000,11532.009030000001,2,2,0,0,11532.009030000001,0,11532.009030000001
2013-06,2015-04,Auto,PD,20000.0,1000,16072.969857099999,3,3,0,0,16072.969857099999,0,16072.969857099999
2013-06,2015-04,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2015-04,Home,Dwelling,300000.0,20000,199207.08628,2,2,0,0,199207.08628,0,199207.08628
2013-06,2015-05,Auto,PD,20000.0,1000,6218.40614,1,1,0,0,6218.40614,0,6218.40614
2013-06,2015-06,Auto,PD,15000.0,1000,7782.324745999999,1,1,0,0,7782.324745999999,0,7782.324745999999
2013-06,2015-06,Auto,PD,20000.0,1000,9350.763931,1,1,0,0,9350.763931,0,9350.763931
2013-06,2015-06,Home,Dwelling,300000.0,20000,0.0,2,0,2,0,0.0,0,0.0
2013-06,2015-07,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-06,2015-07,Auto,PD,20000.0,1000,37069.701570000005,4,4,0,0,37069.701570000005,0,37069.701570000005
2013-06,2015-07,Home,Dwelling,200000.0,20000,308921.96359,3,3,0,0,308921.96359,0,308921.96359
2013-06,2015-07,Home,Dwelling,300000.0,20000,162374.7904,2,1,1,0,162374.7904,0,162374.7904
2013-06,2015-08,Auto,PD,20000.0,1000,5985.169972,1,1,0,0,5985.169972,0,5985.169972
2013-06,2015-08,Home,Dwelling,200000.0,20000,147858.45306000003,2,2,0,0,147858.45306000003,0,147858.45306000003
2013-06,2015-09,Auto,PD,20000.0,1000,21918.792135,2,2,0,0,21918.792135,0,21918.792135
2013-06,2015-09,Home,Dwelling,200000.0,20000,138701.106,2,1,1,0,138701.106,0,138701.106
2013-06,2015-10,Auto,PD,8000.0,1000,14000.0,2,2,0,0,14000.0,0,14000.0
2013-06,2015-10,Auto,PD,15000.0,1000,1752.499673,1,1,0,0,1752.499673,0,1752.499673
2013-06,2015-10,Auto,PD,20000.0,1000,4734.406711,2,1,1,0,4734.406711,0,4734.406711
2013-06,2015-10,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2015-10,Home,Dwelling,300000.0,20000,779031.78077,7,5,2,0,779031.78077,0,779031.78077
2013-06,2015-11,Auto,PD,15000.0,1000,6500.080315,1,1,0,0,6500.080315,0,6500.080315
2013-06,2015-11,Auto,PD,20000.0,1000,28703.554787,2,2,0,0,28703.554787,0,28703.554787
2013-06,2015-11,Home,Dwelling,200000.0,20000,103382.7879,3,1,2,0,103382.7879,0,103382.7879
2013-06,2015-11,Home,Dwelling,300000.0,20000,374051.4018,5,2,3,0,374051.4018,0,374051.4018
2013-06,2015-12,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-06,2015-12,Auto,PD,20000.0,1000,4932.9404939999995,1,1,0,0,4932.9404939999995,0,4932.9404939999995
2013-06,2015-12,Home,Dwelling,200000.0,20000,1072497.3292800002,10,8,2,0,1072497.3292800002,0,1072497.3292800002
2013-06,2015-12,Home,Dwelling,300000.0,20000,2109062.11775,13,10,3,0,2109062.11775,0,2109062.11775
2013-06,2016-01,Auto,PD,15000.0,1000,16804.779517000003,2,2,0,0,16804.779517000003,0,16804.779517000003
2013-06,2016-01,Auto,PD,20000.0,1000,15292.713276,2,2,0,0,15292.713276,0,15292.713276
2013-06,2016-01,Home,Dwelling,200000.0,20000,503629.82227999996,5,4,1,0,503629.82227999996,0,503629.82227999996
2013-06,2016-01,Home,Dwelling,300000.0,20000,1597105.00181,10,9,1,0,1597105.00181,0,1597105.00181
2013-06,2016-02,Auto,PD,20000.0,1000,14760.601920000001,2,2,0,0,14760.601920000001,0,14760.601920000001
2013-06,2016-02,Home,Dwelling,200000.0,20000,1164354.2478399999,9,8,1,0,1164354.2478399999,0,1164354.2478399999
2013-06,2016-02,Home,Dwelling,300000.0,20000,1277286.9826500001,11,7,4,0,1277286.9826500001,0,1277286.9826500001
2013-06,2016-03,Auto,PD,15000.0,1000,8246.465001,1,1,0,0,8246.465001,0,8246.465001
2013-06,2016-03,Auto,PD,20000.0,1000,3868.2418420000004,1,1,0,0,3868.2418420000004,0,3868.2418420000004
2013-06,2016-03,Home,Dwelling,200000.0,20000,855869.9389,7,5,2,0,855869.9389,0,855869.9389
2013-06,2016-03,Home,Dwelling,300000.0,20000,510231.0047,4,2,2,0,510231.0047,0,510231.0047
2013-06,2016-04,Auto,PD,20000.0,1000,10610.181312,3,3,0,0,10610.181312,0,10610.181312
2013-06,2016-04,Home,Dwelling,200000.0,20000,176738.7736,2,1,1,0,176738.7736,0,176738.7736
2013-06,2016-04,Home,Dwelling,300000.0,20000,1213282.24922,9,6,3,0,1213282.24922,0,1213282.24922
2013-06,2016-05,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-06,2016-05,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2013-06,2016-05,Auto,PD,20000.0,1000,1815.2891079999997,1,1,0,0,1815.2891079999997,0,1815.2891079999997
2013-06,2016-05,Home,Dwelling,200000.0,20000,180000.0,1,1,0,0,180000.0,0,180000.0
2013-06,2016-05,Home,Dwelling,300000.0,20000,280000.0,1,1,0,0,280000.0,0,280000.0
2013-06,2016-06,Auto,PD,15000.0,1000,12740.67447,1,1,0,0,12740.67447,0,12740.67447
2013-06,2016-06,Auto,PD,20000.0,1000,18636.403677,2,2,0,0,18636.403677,0,18636.403677
2013-06,2016-06,Home,Dwelling,200000.0,20000,97821.54699,1,1,0,0,97821.54699,0,97821.54699
2013-06,2016-07,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2016-07,Home,Dwelling,300000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2016-09,Auto,PD,8000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2016-09,Auto,PD,15000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2016-10,Auto,PD,20000.0,1000,19980.751516,2,2,0,0,19980.751516,0,19980.751516
2013-06,2016-11,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-06,2016-12,Auto,PD,8000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-06,2017-03,Auto,PD,20000.0,1000,6664.802824,1,1,0,0,6664.802824,0,6664.802824
2013-06,2017-06,Auto,PD,20000.0,1000,4945.43429,1,1,0,0,4945.43429,0,4945.43429
2013-06,2017-07,Auto,PD,15000.0,1000,11116.65145,1,1,0,0,11116.65145,0,11116.65145
2013-07,2013-07,Auto,PD,20000.0,1000,6782.9028419999995,2,2,0,0,6782.9028419999995,0,6782.9028419999995
2013-07,2013-08,Auto,PD,8000.0,1000,12931.307594,2,2,0,0,12931.307594,0,12931.307594
2013-07,2013-08,Auto,PD,20000.0,1000,35349.541972,5,5,0,0,35349.541972,0,35349.541972
2013-07,2013-09,Auto,PD,8000.0,1000,6017.705964,1,1,0,0,6017.705964,0,6017.705964
2013-07,2013-09,Auto,PD,15000.0,1000,43556.55281,6,6,0,0,43556.55281,0,43556.55281
2013-07,2013-09,Auto,PD,20000.0,1000,41737.240519000006,6,6,0,0,41737.240519000006,0,41737.240519000006
2013-07,2013-10,Auto,PD,8000.0,1000,6421.319279,1,1,0,0,6421.319279,0,6421.319279
2013-07,2013-10,Auto,PD,15000.0,1000,19395.894249,2,2,0,0,19395.894249,0,19395.894249
2013-07,2013-10,Auto,PD,20000.0,1000,48333.131029,6,6,0,0,48333.131029,0,48333.131029
2013-07,2013-11,Auto,PD,8000.0,1000,3471.366849,3,1,2,0,3471.366849,0,3471.366849
2013-07,2013-11,Auto,PD,15000.0,1000,17924.820866,3,2,1,0,17924.820866,0,17924.820866
2013-07,2013-11,Auto,PD,20000.0,1000,60866.63129500001,7,6,1,0,60866.63129500001,0,60866.63129500001
2013-07,2013-12,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-07,2013-12,Auto,PD,15000.0,1000,47291.593961000006,8,6,2,0,47291.593961000006,0,47291.593961000006
2013-07,2013-12,Auto,PD,20000.0,1000,44445.234068,9,6,3,0,44445.234068,0,44445.234068
2013-07,2014-01,Auto,PD,15000.0,1000,28000.0,2,2,0,0,28000.0,0,28000.0
2013-07,2014-01,Auto,PD,20000.0,1000,35087.483602,4,4,0,0,35087.483602,0,35087.483602
2013-07,2014-02,Auto,PD,8000.0,1000,23730.220291999998,4,4,0,0,23730.220291999998,0,23730.220291999998
2013-07,2014-02,Auto,PD,15000.0,1000,14615.710803999998,3,2,1,0,14615.710803999998,0,14615.710803999998
2013-07,2014-02,Auto,PD,20000.0,1000,30605.893926999997,4,4,0,0,30605.893926999997,0,30605.893926999997
2013-07,2014-03,Auto,PD,15000.0,1000,3456.336026,2,1,1,0,3456.336026,0,3456.336026
2013-07,2014-03,Auto,PD,20000.0,1000,32296.604281,3,3,0,0,32296.604281,0,32296.604281
2013-07,2014-04,Auto,PD,8000.0,1000,12013.395112,3,3,0,0,12013.395112,0,12013.395112
2013-07,2014-04,Auto,PD,15000.0,1000,9260.554342,1,1,0,0,9260.554342,0,9260.554342
2013-07,2014-04,Auto,PD,20000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2013-07,2014-05,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2013-07,2014-05,Auto,PD,15000.0,1000,35546.954675400004,4,4,0,0,35546.954675400004,0,35546.954675400004
2013-07,2014-05,Auto,PD,20000.0,1000,89630.38984999999,10,9,1,0,89630.38984999999,0,89630.38984999999
2013-07,2014-06,Auto,PD,8000.0,1000,1160.691525,1,1,0,0,1160.691525,0,1160.691525
2013-07,2014-06,Auto,PD,15000.0,1000,10815.43384,1,1,0,0,10815.43384,0,10815.43384
2013-07,2014-06,Auto,PD,20000.0,1000,14949.621634,3,3,0,0,14949.621634,0,14949.621634
2013-07,2014-07,Auto,PD,8000.0,1000,0.0,2,0,2,0,0.0,0,0.0
2013-07,2014-07,Auto,PD,15000.0,1000,45750.572344,6,4,2,0,45750.572344,0,45750.572344
2013-07,2014-07,Auto,PD,20000.0,1000,15910.225802,4,2,2,0,15910.225802,0,15910.225802
2013-07,2014-08,Auto,PD,15000.0,1000,25676.391294,4,4,0,0,25676.391294,0,25676.391294
2013-07,2014-08,Auto,PD,20000.0,1000,32163.003007,4,3,1,0,32163.003007,0,32163.003007
