Region,LOB,origin,development,reportedCount,Incurred
Chicago,COLL,2019-03,2019-03,7,26098.0
Chicago,COLL,2019-03,2019-04,0,14907.0
Chicago,COLL,2019-03,2019-05,0,12184.0
Chicago,COLL,2019-03,2019-06,0,-2391.0
Chicago,COLL,2019-04,2019-04,11,33795.0
Chicago,COLL,2019-04,2019-05,0,19204.0
Chicago,COLL,2019-04,2019-06,0,13185.0
Chicago,COLL,2019-04,2019-07,0,2625.0
Chicago,COLL,2019-05,2019-05,15,36323.0
Chicago,COLL,2019-05,2019-06,0,19733.0
Chicago,COLL,2019-05,2019-07,0,14479.0
Chicago,COLL,2019-05,2019-08,0,3450.0
Chicago,COLL,2019-06,2019-06,13,37111.0
Chicago,COLL,2019-06,2019-07,0,23531.0
Chicago,COLL,2019-06,2019-08,0,14373.0
Chicago,COLL,2019-06,2019-09,0,622.0
Chicago,COLL,2019-07,2019-07,10,21630.0
Chicago,COLL,2019-07,2019-08,0,13746.0
Chicago,COLL,2019-07,2019-09,0,13654.0
Chicago,COLL,2019-07,2019-10,0,1567.0
Chicago,COLL,2019-08,2019-08,12,49003.0
Chicago,COLL,2019-08,2019-09,0,25639.0
Chicago,COLL,2019-08,2019-10,0,19631.0
Chicago,COLL,2019-08,2019-11,0,2610.0
Chicago,COLL,2019-09,2019-09,10,24753.0
Chicago,COLL,2019-09,2019-10,0,13239.0
Chicago,COLL,2019-09,2019-11,0,10603.0
Chicago,COLL,2019-09,2019-12,0,6286.0
Chicago,COLL,2019-10,2019-10,11,21385.0
Chicago,COLL,2019-10,2019-11,0,13816.0
Chicago,COLL,2019-10,2019-12,0,10990.0
Chicago,COLL,2019-10,2020-01,0,3965.0
Chicago,COLL,2019-11,2019-11,11,25350.0
Chicago,COLL,2019-11,2019-12,0,12645.0
Chicago,COLL,2019-11,2020-01,0,11648.0
Chicago,COLL,2019-11,2020-02,0,3776.0
Chicago,COLL,2019-12,2019-12,20,59107.0
Chicago,COLL,2019-12,2020-01,0,34021.0
Chicago,COLL,2019-12,2020-02,0,28152.0
Chicago,COLL,2019-12,2020-03,0,12780.0
Chicago,COLL,2020-01,2020-01,12,31752.0
Chicago,COLL,2020-01,2020-02,0,18826.0
Chicago,COLL,2020-01,2020-03,0,13377.0
Chicago,COLL,2020-01,2020-04,0,-912.0
Chicago,COLL,2020-02,2020-02,10,29483.0
Chicago,COLL,2020-02,2020-03,0,14377.0
Chicago,COLL,2020-02,2020-04,0,10519.0
Chicago,COLL,2020-02,2020-05,0,1118.0
Chicago,COLL,2020-03,2020-03,20,57121.0
Chicago,COLL,2020-03,2020-04,0,35830.0
Chicago,COLL,2020-03,2020-05,0,26472.0
Chicago,COLL,2020-03,2020-06,0,6530.0
Chicago,COLL,2020-04,2020-04,7,25426.0
Chicago,COLL,2020-04,2020-05,0,13581.0
Chicago,COLL,2020-04,2020-06,0,10629.0
Chicago,COLL,2020-04,2020-07,0,1093.0
Chicago,COLL,2020-05,2020-05,13,40636.0
Chicago,COLL,2020-05,2020-06,0,19808.0
Chicago,COLL,2020-05,2020-07,0,17173.0
Chicago,COLL,2020-05,2020-08,0,-536.0
Chicago,COLL,2020-06,2020-06,12,23656.0
Chicago,COLL,2020-06,2020-07,0,14780.0
Chicago,COLL,2020-06,2020-08,0,11737.0
Chicago,COLL,2020-06,2020-09,0,2863.0
Chicago,COLL,2020-07,2020-07,14,46986.0
Chicago,COLL,2020-07,2020-08,0,27208.0
Chicago,COLL,2020-07,2020-09,0,25127.0
Chicago,COLL,2020-07,2020-10,0,3839.0
Chicago,COLL,2020-08,2020-08,15,41466.0
Chicago,COLL,2020-08,2020-09,0,23820.0
Chicago,COLL,2020-08,2020-10,0,19485.0
Chicago,COLL,2020-08,2020-11,0,579.0
Chicago,COLL,2020-09,2020-09,10,32234.0
Chicago,COLL,2020-09,2020-10,0,17151.0
Chicago,COLL,2020-09,2020-11,0,16775.0
Chicago,COLL,2020-09,2020-12,0,-937.0
Chicago,COLL,2020-10,2020-10,11,32563.0
Chicago,COLL,2020-10,2020-11,0,20956.0
Chicago,COLL,2020-10,2020-12,0,15408.0
Chicago,COLL,2020-10,2021-01,0,4125.0
Chicago,COLL,2020-11,2020-11,11,29250.0
Chicago,COLL,2020-11,2020-12,0,15143.0
Chicago,COLL,2020-11,2021-01,0,12364.0
Chicago,COLL,2020-11,2021-02,0,4205.0
Chicago,COLL,2020-12,2020-12,16,48655.0
Chicago,COLL,2020-12,2021-01,0,26771.0
Chicago,COLL,2020-12,2021-02,0,24882.0
Chicago,COLL,2020-12,2021-03,0,7901.0
Chicago,COLL,2021-01,2021-01,10,40852.0
Chicago,COLL,2021-01,2021-02,0,25529.0
Chicago,COLL,2021-01,2021-03,0,18925.0
Chicago,COLL,2021-01,2021-04,0,3428.0
Chicago,COLL,2021-02,2021-02,5,19700.0
Chicago,COLL,2021-02,2021-03,0,14035.0
Chicago,COLL,2021-02,2021-04,0,13716.0
Chicago,COLL,2021-02,2021-05,0,-3127.0
Chicago,COLL,2021-03,2021-03,18,57983.0
Chicago,COLL,2021-03,2021-04,0,36510.0
Chicago,COLL,2021-03,2021-05,0,29884.0
Chicago,COLL,2021-03,2021-06,0,7904.0
Chicago,COLL,2021-04,2021-04,9,37398.0
Chicago,COLL,2021-04,2021-05,0,20574.0
Chicago,COLL,2021-04,2021-06,0,18006.0
Chicago,COLL,2021-04,2021-07,0,3580.0
Chicago,COLL,2021-05,2021-05,7,28918.0
Chicago,COLL,2021-05,2021-06,0,16923.0
Chicago,COLL,2021-05,2021-07,0,14708.0
Chicago,COLL,2021-05,2021-08,0,1707.0
Chicago,COLL,2021-06,2021-06,16,54558.0
Chicago,COLL,2021-06,2021-07,0,31635.0
Chicago,COLL,2021-06,2021-08,0,20101.0
Chicago,COLL,2021-06,2021-09,0,4875.0
Chicago,COLL,2021-07,2021-07,14,40536.0
Chicago,COLL,2021-07,2021-08,0,23192.0
Chicago,COLL,2021-07,2021-09,0,15368.0
Chicago,COLL,2021-07,2021-10,0,6565.0
Chicago,COLL,2021-08,2021-08,12,36825.0
Chicago,COLL,2021-08,2021-09,0,20705.0
Chicago,COLL,2021-08,2021-10,0,16885.0
Chicago,COLL,2021-08,2021-11,0,1760.0
Chicago,COLL,2021-09,2021-09,11,32347.0
Chicago,COLL,2021-09,2021-10,0,15859.0
Chicago,COLL,2021-09,2021-11,0,9151.0
Chicago,COLL,2021-09,2021-12,0,-835.0
Chicago,COLL,2021-10,2021-10,8,26274.0
Chicago,COLL,2021-10,2021-11,0,17497.0
Chicago,COLL,2021-10,2021-12,0,12899.0
Chicago,COLL,2021-10,2022-01,0,3775.0
Chicago,COLL,2021-11,2021-11,15,45213.0
Chicago,COLL,2021-11,2021-12,0,29480.0
Chicago,COLL,2021-11,2022-01,0,23050.0
Chicago,COLL,2021-11,2022-02,0,5484.0
Chicago,COLL,2021-12,2021-12,14,34057.0
Chicago,COLL,2021-12,2022-01,0,20434.0
Chicago,COLL,2021-12,2022-02,0,18980.0
Chicago,COLL,2021-12,2022-03,0,3180.0
Chicago,COLL,2022-01,2022-01,20,58528.0
Chicago,COLL,2022-01,2022-02,0,32505.0
Chicago,COLL,2022-01,2022-03,0,27304.0
Chicago,COLL,2022-01,2022-04,0,2770.0
Chicago,COLL,2022-02,2022-02,13,23149.0
Chicago,COLL,2022-02,2022-03,0,14485.0
Chicago,COLL,2022-02,2022-04,0,12086.0
Chicago,COLL,2022-02,2022-05,0,5076.0
Chicago,COLL,2022-03,2022-03,12,30310.0
Chicago,COLL,2022-03,2022-04,0,17823.0
Chicago,COLL,2022-03,2022-05,0,14863.0
Chicago,COLL,2022-03,2022-06,0,3087.0
Chicago,COLL,2022-04,2022-04,13,31499.0
Chicago,COLL,2022-04,2022-05,0,17308.0
Chicago,COLL,2022-04,2022-06,0,12898.0
Chicago,COLL,2022-04,2022-07,0,1898.0
Chicago,COLL,2022-05,2022-05,11,45272.0
Chicago,COLL,2022-05,2022-06,0,30408.0
Chicago,COLL,2022-05,2022-07,0,22363.0
Chicago,COLL,2022-05,2022-08,0,5379.0
Chicago,COLL,2022-06,2022-06,7,51038.0
Chicago,COLL,2022-06,2022-07,0,25562.0
Chicago,COLL,2022-06,2022-08,0,19643.0
Chicago,COLL,2022-06,2022-09,0,4709.0
Chicago,COLL,2022-07,2022-07,13,33424.0
Chicago,COLL,2022-07,2022-08,0,17989.0
Chicago,COLL,2022-07,2022-09,0,14509.0
Chicago,COLL,2022-07,2022-10,0,5441.0
Chicago,COLL,2022-08,2022-08,11,54218.0
Chicago,COLL,2022-08,2022-09,0,25784.0
Chicago,COLL,2022-08,2022-10,0,19205.0
Chicago,COLL,2022-08,2022-11,0,3756.0
Chicago,COLL,2022-09,2022-09,13,31905.0
Chicago,COLL,2022-09,2022-10,0,21033.0
Chicago,COLL,2022-09,2022-11,0,18305.0
Chicago,COLL,2022-09,2022-12,0,4166.0
Chicago,COLL,2022-10,2022-10,4,15820.0
Chicago,COLL,2022-10,2022-11,0,7516.0
Chicago,COLL,2022-10,2022-12,0,5290.0
Chicago,COLL,2022-10,2023-01,0,1020.0
Chicago,COLL,2022-11,2022-11,13,56989.0
Chicago,COLL,2022-11,2022-12,0,33315.0
Chicago,COLL,2022-11,2023-01,0,24610.0
Chicago,COLL,2022-11,2023-02,0,1979.0
Chicago,COLL,2022-12,2022-12,14,54505.0
Chicago,COLL,2022-12,2023-01,0,30954.0
Chicago,COLL,2022-12,2023-02,0,21567.0
Chicago,COLL,2022-12,2023-03,0,2113.0
Chicago,COLL,2023-01,2023-01,13,48352.0
Chicago,COLL,2023-01,2023-02,0,31420.0
Chicago,COLL,2023-01,2023-03,0,26364.0
Chicago,COLL,2023-01,2023-04,0,5287.0
Chicago,COLL,2023-02,2023-02,11,30539.0
Chicago,COLL,2023-02,2023-03,0,19314.0
Chicago,COLL,2023-02,2023-04,0,12860.0
Chicago,COLL,2023-02,2023-05,0,1052.0
Chicago,COLL,2023-03,2023-03,8,46805.0
Chicago,COLL,2023-03,2023-04,0,24268.0
Chicago,COLL,2023-03,2023-05,0,17945.0
Chicago,COLL,2023-03,2023-06,0,1058.0
Chicago,COLL,2023-04,2023-04,12,45136.0
Chicago,COLL,2023-04,2023-05,0,31461.0
Chicago,COLL,2023-04,2023-06,0,18476.0
Chicago,COLL,2023-04,2023-07,0,2831.0
Chicago,COLL,2023-05,2023-05,10,29698.0
Chicago,COLL,2023-05,2023-06,0,16683.0
Chicago,COLL,2023-05,2023-07,0,10083.0
Chicago,COLL,2023-05,2023-08,0,3220.0
Chicago,COLL,2023-06,2023-06,7,28331.0
Chicago,COLL,2023-06,2023-07,0,13758.0
Chicago,COLL,2023-06,2023-08,0,13216.0
Chicago,COLL,2023-06,2023-09,0,-730.0
Chicago,COLL,2023-07,2023-07,12,37172.0
Chicago,COLL,2023-07,2023-08,0,21982.0
Chicago,COLL,2023-07,2023-09,0,15308.0
Chicago,COLL,2023-07,2023-10,0,3018.0
Chicago,COLL,2023-08,2023-08,15,48623.0
Chicago,COLL,2023-08,2023-09,0,27993.0
Chicago,COLL,2023-08,2023-10,0,21809.0
Chicago,COLL,2023-08,2023-11,0,3145.0
Chicago,COLL,2023-09,2023-09,9,44831.0
Chicago,COLL,2023-09,2023-10,0,29474.0
Chicago,COLL,2023-09,2023-11,0,19065.0
Chicago,COLL,2023-09,2023-12,0,5599.0
Chicago,COLL,2023-10,2023-10,8,25328.0
Chicago,COLL,2023-10,2023-11,0,14570.0
Chicago,COLL,2023-10,2023-12,0,14896.0
Chicago,COLL,2023-10,2024-01,0,6235.0
Chicago,COLL,2023-11,2023-11,11,40068.0
Chicago,COLL,2023-11,2023-12,0,21645.0
Chicago,COLL,2023-11,2024-01,0,25015.0
Chicago,COLL,2023-11,2024-02,0,3607.0
Chicago,COLL,2023-12,2023-12,13,42049.0
Chicago,COLL,2023-12,2024-01,0,22302.0
Chicago,COLL,2023-12,2024-02,0,19409.0
Chicago,COLL,2023-12,2024-03,0,-213.0
Chicago,COLL,2024-01,2024-01,12,50142.0
Chicago,COLL,2024-01,2024-02,0,33450.0
Chicago,COLL,2024-01,2024-03,0,30097.0
Chicago,COLL,2024-01,2024-04,0,12433.0
Chicago,COLL,2024-02,2024-02,12,64158.0
Chicago,COLL,2024-02,2024-03,0,39320.0
Chicago,COLL,2024-02,2024-04,0,34805.0
Chicago,COLL,2024-02,2024-05,0,-1656.0
Chicago,COLL,2024-03,2024-03,9,30220.0
Chicago,COLL,2024-03,2024-04,0,13845.0
Chicago,COLL,2024-03,2024-05,0,11508.0
Chicago,COLL,2024-03,2024-06,0,-587.0
Chicago,COLL,2024-04,2024-04,8,17989.0
Chicago,COLL,2024-04,2024-05,0,9828.0
Chicago,COLL,2024-04,2024-06,0,8089.0
Chicago,COLL,2024-04,2024-07,0,2208.0
Chicago,COLL,2024-05,2024-05,13,64330.0
Chicago,COLL,2024-05,2024-06,0,39067.0
Chicago,COLL,2024-05,2024-07,0,23439.0
Chicago,COLL,2024-05,2024-08,0,945.0
Chicago,COLL,2024-06,2024-06,8,22731.0
Chicago,COLL,2024-06,2024-07,0,14653.0
Chicago,COLL,2024-06,2024-08,0,12909.0
Chicago,COLL,2024-06,2024-09,0,-247.0
Chicago,COLL,2024-07,2024-07,17,68595.0
Chicago,COLL,2024-07,2024-08,0,37699.0
Chicago,COLL,2024-07,2024-09,0,31485.0
Chicago,COLL,2024-07,2024-10,0,10931.0
Chicago,COLL,2024-08,2024-08,15,58182.0
Chicago,COLL,2024-08,2024-09,0,35902.0
Chicago,COLL,2024-08,2024-10,0,22283.0
Chicago,COLL,2024-08,2024-11,0,2341.0
Chicago,COLL,2024-09,2024-09,9,30659.0
Chicago,COLL,2024-09,2024-10,0,20073.0
Chicago,COLL,2024-09,2024-11,0,14115.0
Chicago,COLL,2024-09,2024-12,0,2975.0
Chicago,COLL,2024-10,2024-10,8,29059.0
Chicago,COLL,2024-10,2024-11,0,15241.0
Chicago,COLL,2024-10,2024-12,0,11124.0
Chicago,COLL,2024-10,2025-01,0,4165.0
Chicago,COLL,2024-11,2024-11,4,8107.0
Chicago,COLL,2024-11,2024-12,0,4476.0
Chicago,COLL,2024-11,2025-01,0,2524.0
Chicago,COLL,2024-11,2025-02,0,1202.0
Chicago,COLL,2024-12,2024-12,14,31815.0
Chicago,COLL,2024-12,2025-01,0,19634.0
Chicago,COLL,2024-12,2025-02,0,17463.0
Chicago,COLL,2024-12,2025-03,0,1244.0
Chicago,COLL,2025-01,2025-01,11,31956.0
Chicago,COLL,2025-01,2025-02,0,20887.0
Chicago,COLL,2025-01,2025-03,0,14000.0
Chicago,COLL,2025-01,2025-04,0,-355.0
Chicago,COLL,2025-02,2025-02,11,36388.0
Chicago,COLL,2025-02,2025-03,0,21666.0
Chicago,COLL,2025-02,2025-04,0,18539.0
Chicago,COLL,2025-02,2025-05,0,-59.0
Chicago,COLL,2025-03,2025-03,7,19025.0
Chicago,COLL,2025-03,2025-04,0,10291.0
Chicago,COLL,2025-03,2025-05,0,11951.0
Chicago,COLL,2025-03,2025-06,0,2585.0
Chicago,COLL,2025-04,2025-04,13,46308.0
Chicago,COLL,2025-04,2025-05,0,25112.0
Chicago,COLL,2025-04,2025-06,0,22655.0
Chicago,COLL,2025-04,2025-07,0,4375.0
Chicago,COLL,2025-05,2025-05,14,52415.0
Chicago,COLL,2025-05,2025-06,0,30599.0
Chicago,COLL,2025-05,2025-07,0,19836.0
Chicago,COLL,2025-05,2025-08,0,9249.0
Chicago,COLL,2025-06,2025-06,13,58884.0
Chicago,COLL,2025-06,2025-07,0,34272.0
Chicago,COLL,2025-06,2025-08,0,23741.0
Chicago,COLL,2025-06,2025-09,0,7054.0
Chicago,COLL,2025-07,2025-07,11,36099.0
Chicago,COLL,2025-07,2025-08,0,24628.0
Chicago,COLL,2025-07,2025-09,0,20894.0
Chicago,COLL,2025-07,2025-10,0,7378.0
Chicago,COLL,2025-08,2025-08,8,32083.0
Chicago,COLL,2025-08,2025-09,0,12396.0
Chicago,COLL,2025-08,2025-10,0,11967.0
Chicago,COLL,2025-08,2025-11,0,7526.0
Chicago,COLL,2025-09,2025-09,12,52931.0
Chicago,COLL,2025-09,2025-10,0,30999.0
Chicago,COLL,2025-09,2025-11,0,20750.0
Chicago,COLL,2025-09,2025-12,0,15156.0
Chicago,COLL,2025-10,2025-10,15,53901.0
Chicago,COLL,2025-10,2025-11,0,34361.0
Chicago,COLL,2025-10,2025-12,0,21130.0
Chicago,COLL,2025-11,2025-11,14,48323.0
Chicago,COLL,2025-11,2025-12,0,28519.0
Chicago,COLL,2025-12,2025-12,12,81467.0
Chicago,TPL_BI,2016-02,2016-05,2,5268.0
Chicago,TPL_BI,2016-02,2017-02,0,5786.0
Chicago,TPL_BI,2016-02,2018-02,0,4263.0
Chicago,TPL_BI,2016-02,2019-02,0,1346.0
Chicago,TPL_BI,2016-02,2020-02,0,925.0
Chicago,TPL_BI,2016-04,2016-07,1,4331.0
Chicago,TPL_BI,2016-04,2017-04,0,3599.0
Chicago,TPL_BI,2016-04,2018-04,0,262.0
Chicago,TPL_BI,2016-04,2019-04,0,2050.0
Chicago,TPL_BI,2016-04,2020-04,0,697.0
Chicago,TPL_BI,2016-05,2016-08,5,20078.0
Chicago,TPL_BI,2016-05,2017-05,0,21820.0
Chicago,TPL_BI,2016-05,2018-05,0,17013.0
Chicago,TPL_BI,2016-05,2019-05,0,7719.0
Chicago,TPL_BI,2016-05,2020-05,0,-7012.0
Chicago,TPL_BI,2016-06,2016-09,1,18597.0
Chicago,TPL_BI,2016-06,2017-06,0,12966.0
Chicago,TPL_BI,2016-06,2018-06,0,14342.0
Chicago,TPL_BI,2016-06,2019-06,0,7427.0
Chicago,TPL_BI,2016-06,2020-06,0,10233.0
Chicago,TPL_BI,2016-08,2016-11,2,10141.0
Chicago,TPL_BI,2016-08,2017-08,0,8986.0
Chicago,TPL_BI,2016-08,2018-08,0,7643.0
Chicago,TPL_BI,2016-08,2019-08,0,3646.0
Chicago,TPL_BI,2016-08,2020-08,0,4052.0
Chicago,TPL_BI,2016-11,2017-02,1,2299.0
Chicago,TPL_BI,2016-11,2017-11,0,1421.0
Chicago,TPL_BI,2016-11,2018-11,0,1553.0
Chicago,TPL_BI,2016-11,2019-11,0,1242.0
Chicago,TPL_BI,2016-11,2020-11,0,142.0
Chicago,TPL_BI,2017-01,2017-04,2,10100.0
Chicago,TPL_BI,2017-01,2018-01,0,11866.0
Chicago,TPL_BI,2017-01,2019-01,0,6837.0
Chicago,TPL_BI,2017-01,2020-01,0,2236.0
Chicago,TPL_BI,2017-01,2021-01,0,-1157.0
Chicago,TPL_BI,2017-02,2017-05,1,2915.0
Chicago,TPL_BI,2017-02,2018-02,0,2279.0
Chicago,TPL_BI,2017-02,2019-02,0,3512.0
Chicago,TPL_BI,2017-02,2020-02,0,756.0
Chicago,TPL_BI,2017-02,2021-02,0,1668.0
Chicago,TPL_BI,2017-03,2017-06,1,15193.0
Chicago,TPL_BI,2017-03,2018-03,0,16821.0
Chicago,TPL_BI,2017-03,2019-03,0,9783.0
Chicago,TPL_BI,2017-03,2020-03,0,15961.0
Chicago,TPL_BI,2017-03,2021-03,0,6790.0
Chicago,TPL_BI,2017-05,2017-08,1,7056.0
Chicago,TPL_BI,2017-05,2018-05,0,4524.0
Chicago,TPL_BI,2017-05,2019-05,0,7702.0
Chicago,TPL_BI,2017-05,2020-05,0,4486.0
Chicago,TPL_BI,2017-05,2021-05,0,-326.0
Chicago,TPL_BI,2017-07,2017-10,1,51784.0
Chicago,TPL_BI,2017-07,2018-07,0,56500.0
Chicago,TPL_BI,2017-07,2019-07,0,19932.0
Chicago,TPL_BI,2017-07,2020-07,0,13316.0
Chicago,TPL_BI,2017-07,2021-07,0,-16192.0
Chicago,TPL_BI,2017-08,2017-11,1,1798.0
Chicago,TPL_BI,2017-08,2018-08,0,1897.0
Chicago,TPL_BI,2017-08,2019-08,0,2059.0
Chicago,TPL_BI,2017-08,2020-08,0,433.0
Chicago,TPL_BI,2017-08,2021-08,0,-273.0
Chicago,TPL_BI,2017-11,2018-02,3,38026.0
Chicago,TPL_BI,2017-11,2018-11,0,38972.0
Chicago,TPL_BI,2017-11,2019-11,0,28739.0
Chicago,TPL_BI,2017-11,2020-11,0,11450.0
Chicago,TPL_BI,2017-11,2021-11,0,22896.0
Chicago,TPL_BI,2017-12,2018-03,1,4876.0
Chicago,TPL_BI,2017-12,2018-12,0,5156.0
Chicago,TPL_BI,2017-12,2019-12,0,3839.0
Chicago,TPL_BI,2017-12,2020-12,0,1136.0
Chicago,TPL_BI,2017-12,2021-12,0,226.0
Chicago,TPL_BI,2018-02,2018-05,1,2464.0
Chicago,TPL_BI,2018-02,2019-02,0,2338.0
Chicago,TPL_BI,2018-02,2020-02,0,2615.0
Chicago,TPL_BI,2018-02,2021-02,0,-324.0
Chicago,TPL_BI,2018-02,2022-02,0,30.0
Chicago,TPL_BI,2018-03,2018-06,2,17720.0
Chicago,TPL_BI,2018-03,2019-03,0,16073.0
Chicago,TPL_BI,2018-03,2020-03,0,13017.0
Chicago,TPL_BI,2018-03,2021-03,0,8739.0
Chicago,TPL_BI,2018-03,2022-03,0,-1502.0
Chicago,TPL_BI,2018-04,2018-07,2,12974.0
Chicago,TPL_BI,2018-04,2019-04,0,11687.0
Chicago,TPL_BI,2018-04,2020-04,0,11645.0
Chicago,TPL_BI,2018-04,2021-04,0,6760.0
Chicago,TPL_BI,2018-04,2022-04,0,5024.0
Chicago,TPL_BI,2018-07,2018-10,2,49345.0
Chicago,TPL_BI,2018-07,2019-07,0,58164.0
Chicago,TPL_BI,2018-07,2020-07,0,45345.0
Chicago,TPL_BI,2018-07,2021-07,0,1206.0
Chicago,TPL_BI,2018-07,2022-07,0,-7303.0
Chicago,TPL_BI,2018-08,2018-11,3,16616.0
Chicago,TPL_BI,2018-08,2019-08,0,15858.0
Chicago,TPL_BI,2018-08,2020-08,0,17021.0
Chicago,TPL_BI,2018-08,2021-08,0,11677.0
Chicago,TPL_BI,2018-08,2022-08,0,3327.0
Chicago,TPL_BI,2018-09,2018-12,1,3294.0
Chicago,TPL_BI,2018-09,2019-09,0,4091.0
Chicago,TPL_BI,2018-09,2020-09,0,2351.0
Chicago,TPL_BI,2018-09,2021-09,0,947.0
Chicago,TPL_BI,2018-09,2022-09,0,1912.0
Chicago,TPL_BI,2018-11,2019-02,1,6466.0
Chicago,TPL_BI,2018-11,2019-11,0,6685.0
Chicago,TPL_BI,2018-11,2020-11,0,6793.0
Chicago,TPL_BI,2018-11,2021-11,0,2741.0
Chicago,TPL_BI,2018-11,2022-11,0,-2346.0
Chicago,TPL_BI,2018-12,2019-03,1,8303.0
Chicago,TPL_BI,2018-12,2019-12,0,6633.0
Chicago,TPL_BI,2018-12,2020-12,0,4855.0
Chicago,TPL_BI,2018-12,2021-12,0,1078.0
Chicago,TPL_BI,2018-12,2022-12,0,-2821.0
Chicago,TPL_BI,2019-01,2019-04,1,7572.0
Chicago,TPL_BI,2019-01,2020-01,0,9348.0
Chicago,TPL_BI,2019-01,2021-01,0,9004.0
Chicago,TPL_BI,2019-01,2022-01,0,5581.0
Chicago,TPL_BI,2019-01,2023-01,0,3639.0
Chicago,TPL_BI,2019-03,2019-06,2,24009.0
Chicago,TPL_BI,2019-03,2020-03,0,22059.0
Chicago,TPL_BI,2019-03,2021-03,0,33169.0
Chicago,TPL_BI,2019-03,2022-03,0,11306.0
Chicago,TPL_BI,2019-03,2023-03,0,5287.0
Chicago,TPL_BI,2019-04,2019-07,1,1126.0
Chicago,TPL_BI,2019-04,2020-04,0,811.0
Chicago,TPL_BI,2019-04,2021-04,0,1047.0
Chicago,TPL_BI,2019-04,2022-04,0,378.0
Chicago,TPL_BI,2019-04,2023-04,0,298.0
Chicago,TPL_BI,2019-05,2019-08,2,19347.0
Chicago,TPL_BI,2019-05,2020-05,0,13483.0
Chicago,TPL_BI,2019-05,2021-05,0,15146.0
Chicago,TPL_BI,2019-05,2022-05,0,11200.0
Chicago,TPL_BI,2019-05,2023-05,0,4910.0
Chicago,TPL_BI,2019-06,2019-09,3,8152.0
Chicago,TPL_BI,2019-06,2020-06,0,7523.0
Chicago,TPL_BI,2019-06,2021-06,0,7642.0
Chicago,TPL_BI,2019-06,2022-06,0,1069.0
Chicago,TPL_BI,2019-06,2023-06,0,492.0
Chicago,TPL_BI,2019-07,2019-10,1,6653.0
Chicago,TPL_BI,2019-07,2020-07,0,5473.0
Chicago,TPL_BI,2019-07,2021-07,0,3934.0
Chicago,TPL_BI,2019-07,2022-07,0,7246.0
Chicago,TPL_BI,2019-07,2023-07,0,2568.0
Chicago,TPL_BI,2019-12,2020-03,1,16026.0
Chicago,TPL_BI,2019-12,2020-12,0,18407.0
Chicago,TPL_BI,2019-12,2021-12,0,25277.0
Chicago,TPL_BI,2019-12,2022-12,0,2585.0
Chicago,TPL_BI,2019-12,2023-12,0,4628.0
Chicago,TPL_BI,2020-01,2020-04,1,39530.0
Chicago,TPL_BI,2020-01,2021-01,0,39798.0
Chicago,TPL_BI,2020-01,2022-01,0,45299.0
Chicago,TPL_BI,2020-01,2023-01,0,31088.0
Chicago,TPL_BI,2020-01,2024-01,0,13966.0
Chicago,TPL_BI,2020-02,2020-05,1,12397.0
Chicago,TPL_BI,2020-02,2021-02,0,12078.0
Chicago,TPL_BI,2020-02,2022-02,0,12173.0
Chicago,TPL_BI,2020-02,2023-02,0,12419.0
Chicago,TPL_BI,2020-02,2024-02,0,3267.0
Chicago,TPL_BI,2020-05,2020-08,1,14992.0
Chicago,TPL_BI,2020-05,2021-05,0,18023.0
Chicago,TPL_BI,2020-05,2022-05,0,17855.0
Chicago,TPL_BI,2020-05,2023-05,0,10918.0
Chicago,TPL_BI,2020-05,2024-05,0,-7681.0
Chicago,TPL_BI,2020-06,2020-09,1,2243.0
Chicago,TPL_BI,2020-06,2021-06,0,2636.0
Chicago,TPL_BI,2020-06,2022-06,0,1742.0
Chicago,TPL_BI,2020-06,2023-06,0,1685.0
Chicago,TPL_BI,2020-06,2024-06,0,1062.0
Chicago,TPL_BI,2020-07,2020-10,1,1460.0
Chicago,TPL_BI,2020-07,2021-07,0,1619.0
Chicago,TPL_BI,2020-07,2022-07,0,1766.0
Chicago,TPL_BI,2020-07,2023-07,0,1055.0
Chicago,TPL_BI,2020-07,2024-07,0,692.0
Chicago,TPL_BI,2020-09,2020-12,1,3971.0
Chicago,TPL_BI,2020-09,2021-09,0,4725.0
Chicago,TPL_BI,2020-09,2022-09,0,4589.0
Chicago,TPL_BI,2020-09,2023-09,0,747.0
Chicago,TPL_BI,2020-09,2024-09,0,1160.0
Chicago,TPL_BI,2020-10,2021-01,1,8077.0
Chicago,TPL_BI,2020-10,2021-10,0,7207.0
Chicago,TPL_BI,2020-10,2022-10,0,4675.0
Chicago,TPL_BI,2020-10,2023-10,0,5580.0
Chicago,TPL_BI,2020-10,2024-10,0,-810.0
Chicago,TPL_BI,2020-11,2021-02,2,8398.0
Chicago,TPL_BI,2020-11,2021-11,0,7393.0
Chicago,TPL_BI,2020-11,2022-11,0,5180.0
Chicago,TPL_BI,2020-11,2023-11,0,5762.0
Chicago,TPL_BI,2020-11,2024-11,0,611.0
Chicago,TPL_BI,2020-12,2021-03,1,1923.0
Chicago,TPL_BI,2020-12,2021-12,0,2104.0
Chicago,TPL_BI,2020-12,2022-12,0,2479.0
Chicago,TPL_BI,2020-12,2023-12,0,817.0
Chicago,TPL_BI,2020-12,2024-12,0,1625.0
Chicago,TPL_BI,2021-01,2021-04,3,42064.0
Chicago,TPL_BI,2021-01,2022-01,0,49091.0
Chicago,TPL_BI,2021-01,2023-01,0,39042.0
